Date	logret
2/11/2002	-0.035177765
2/19/2002	0.060462726
2/25/2002	0.056748955
3/4/2002	-0.00507413
3/11/2002	-0.006544928
3/18/2002	0.00047078
3/25/2002	-0.006637818
4/1/2002	-0.063141337
4/8/2002	-0.027366184
4/15/2002	-0.007718355
4/22/2002	0.008306432
4/29/2002	0.019535056
5/6/2002	0.066063016
5/13/2002	-0.024312949
5/20/2002	-0.026297044
5/28/2002	-0.004359329
6/3/2002	0.002729704
6/10/2002	-0.013261931
6/17/2002	-0.020684599
6/24/2002	-0.03490925
7/1/2002	-0.022242831
7/8/2002	0.013872182
7/15/2002	-0.022002737
7/22/2002	-0.040095162
7/29/2002	0.01402262
8/5/2002	0.005054191
8/12/2002	-0.002880903
8/19/2002	-0.067911353
8/26/2002	-0.01460673
9/3/2002	0.0221453
9/9/2002	-0.030081867
9/16/2002	0.03503585
9/23/2002	-0.054138791
9/30/2002	0.155459582
10/7/2002	0.050863475
10/14/2002	-0.00290111
10/21/2002	0.006357052
10/28/2002	0.015220183
11/4/2002	0.046698181
11/11/2002	0.022773584
11/18/2002	-0.002841632
11/25/2002	-0.038220738
12/2/2002	0.016793795
12/9/2002	-0.008061382
12/16/2002	-0.01290334
12/23/2002	0.038094049
12/30/2002	0.043351421
1/6/2003	-0.036684489
1/13/2003	0.009350081
1/21/2003	-0.0136242
1/27/2003	-0.016041799
2/3/2003	0.032432215
2/10/2003	0.020641846
2/18/2003	0.022210654
2/24/2003	-0.026615301
3/3/2003	0.023271342
3/10/2003	0.063516468
3/17/2003	0.007546888
3/24/2003	-0.006099238
3/31/2003	0.007166738
4/7/2003	0.01157252
4/14/2003	-0.00242914
4/21/2003	0.003120692
4/28/2003	-0.001730949
5/5/2003	0.044785137
5/12/2003	0.011120523
5/19/2003	0.020258834
5/27/2003	-0.028261652
6/2/2003	0.011647268
6/9/2003	0.048861437
6/16/2003	0.001079664
6/23/2003	0.032203939
6/30/2003	-0.032743435
7/7/2003	-0.031914851
7/14/2003	0.040202655
7/21/2003	-0.018115125
7/28/2003	-0.03536072
8/4/2003	0.012982595
8/11/2003	0.027319582
8/18/2003	0.020786157
8/25/2003	0.019090144
9/2/2003	-0.000747709
9/8/2003	0.029180906
9/15/2003	-0.025950088
9/22/2003	0.048669414
9/29/2003	0.041352437
10/6/2003	-0.009357526
10/13/2003	-0.018054473
10/20/2003	0.032812
10/27/2003	-0.013730583
11/3/2003	-0.007240133
11/10/2003	-0.023133577
11/17/2003	0.037091312
11/24/2003	-0.001618993
12/1/2003	0.001416949
12/8/2003	-0.008778049
12/15/2003	0.021915364
12/22/2003	0.010652127
12/29/2003	0.025269766
1/5/2004	0
1/12/2004	-0.009304712
1/20/2004	-0.001107895
1/26/2004	-0.00446006
2/2/2004	-0.000934972
2/9/2004	0.000934972
2/17/2004	-0.020657264
2/23/2004	0.000587281
3/1/2004	-0.013712564
3/8/2004	0.02681561
3/15/2004	0.012903562
3/22/2004	0.02696795
3/29/2004	0.049378788
4/5/2004	-0.016218064
4/12/2004	0.020524135
4/19/2004	-0.050579045
4/26/2004	0.019170581
5/3/2004	0.00927702
5/10/2004	0.024725166
5/17/2004	0.030966038
5/24/2004	0.016809913
6/1/2004	0.007162947
6/7/2004	-0.00444605
6/14/2004	0.036850889
6/21/2004	-0.012238011
6/28/2004	-0.052001082
7/6/2004	-0.013476661
7/12/2004	-0.015139019
7/19/2004	0.038455641
7/26/2004	-0.073243424
8/2/2004	0.023867448
8/9/2004	0.017343118
8/16/2004	0.010349763
8/23/2004	0.002365122
8/30/2004	0.023248268
9/7/2004	0.032044926
9/13/2004	-0.011574857
9/20/2004	0.031489057
9/27/2004	-0.010795159
10/4/2004	0.004425808
10/11/2004	0.005500637
10/18/2004	0.015017159
10/25/2004	0.001915832
11/1/2004	0.016987385
11/8/2004	-0.019383498
11/15/2004	0.019498376
11/22/2004	0.013680588
11/29/2004	-0.011275153
12/6/2004	-0.014518483
12/13/2004	0.005632647
12/20/2004	0.004984617
12/27/2004	-0.020291211
1/3/2005	0.008846381
1/10/2005	-0.016891359
1/18/2005	-0.008447642
1/24/2005	0.004989078
1/31/2005	-0.010925434
2/7/2005	-0.007051431
2/14/2005	-0.024869205
2/22/2005	0.008538441
2/28/2005	-0.009634799
3/7/2005	-0.007473703
3/14/2005	0.004167925
3/21/2005	0.037972877
3/28/2005	0.006038955
4/4/2005	-0.029731252
4/11/2005	0.031103432
4/18/2005	-0.004632852
4/25/2005	0.000251692
5/2/2005	0.00375798
5/9/2005	0.018436631
5/16/2005	0.011093995
5/23/2005	0.007508936
5/31/2005	-0.012902511
6/6/2005	-0.006059192
6/13/2005	-0.002519743
6/20/2005	-0.020323739
6/27/2005	0.002263921
7/5/2005	0.023916638
7/11/2005	-0.037810148
7/18/2005	-0.002467958
7/25/2005	0.002338414
8/1/2005	0.013772089
8/8/2005	-0.007597182
8/15/2005	-0.005527576
8/22/2005	-0.00520587
8/29/2005	0.003780465
9/6/2005	-0.003780465
9/12/2005	-0.013834746
9/19/2005	0.022519629
9/26/2005	0.004087508
10/3/2005	-0.008213852
10/10/2005	0.022347648
10/17/2005	0.003554285
10/24/2005	0.027089361
10/31/2005	0.007052606
11/7/2005	0.033118581
11/14/2005	0.006124967
11/21/2005	-0.009588845
11/28/2005	-0.009589816
12/5/2005	0.021132861
12/12/2005	-0.017698837
12/19/2005	-0.015782391
12/27/2005	0.042519835
1/3/2006	-0.034611371
1/9/2006	-0.072827817
1/17/2006	0.01703829
1/23/2006	-0.01962031
1/30/2006	-0.013546089
2/6/2006	0.003326924
2/13/2006	0.003301631
2/21/2006	-0.021024875
2/27/2006	-0.012183169
3/6/2006	-0.007304053
3/13/2006	0.023883787
3/20/2006	0.006647148
3/27/2006	0.000134602
4/3/2006	-0.015619845
4/10/2006	0.023884753
4/17/2006	-0.001454924
4/24/2006	-0.001592769
5/1/2006	-0.025324482
5/8/2006	-0.018428251
5/15/2006	0.048513622
5/22/2006	-0.02019086
5/30/2006	-0.016141417
6/5/2006	-0.000143025
6/12/2006	0.014212751
6/19/2006	0.021999421
6/26/2006	-0.006630579
7/3/2006	-0.005649001
7/10/2006	-0.093102309
7/17/2006	0.025726609
7/24/2006	-0.007655775
7/31/2006	0.008129809
8/7/2006	0.034592
8/14/2006	-0.014984832
8/21/2006	0.010734911
8/28/2006	-0.020350679
9/5/2006	0.017839873
9/11/2006	-0.060283296
9/18/2006	-0.0041036
9/25/2006	0.003251875
10/2/2006	-0.018283285
10/9/2006	-0.022070519
10/16/2006	0.03813147
10/23/2006	0.014163032
10/30/2006	0.01962239
11/6/2006	-0.007678334
11/13/2006	0.0177094
11/20/2006	-0.024541139
11/27/2006	-0.002466188
12/4/2006	0.009136509
12/11/2006	-0.022361376
12/18/2006	-0.000170012
12/26/2006	0.035885564
1/3/2007	0.025978842
1/8/2007	-0.02754726
1/16/2007	0.006239971
1/22/2007	0.011161853
1/29/2007	0.014401102
2/5/2007	0.03058584
2/12/2007	0.002578228
2/20/2007	-0.023345823
2/26/2007	-0.018967839
3/5/2007	0.011189223
3/12/2007	0.020995461
3/19/2007	-0.000970491
3/26/2007	0.009201207
4/2/2007	-0.007538834
4/9/2007	-0.058367403
4/16/2007	0.013699313
4/23/2007	0.038681568
4/30/2007	-0.013236937
5/7/2007	-0.004357506
5/14/2007	-0.017424746
5/21/2007	0.003028565
5/29/2007	-0.021498757
6/4/2007	-0.001270332
6/11/2007	0.001111744
6/18/2007	-0.00398365
6/25/2007	-0.000480503
	
	
	
	
	
