Date	logret
12/1/1989	-0.00632909
1/2/1990	0.040162224
2/1/1990	0.009656495
3/1/1990	-0.015743741
4/2/1990	0.048155745
5/1/1990	-0.00917032
6/1/1990	-0.009147965
7/2/1990	-0.061369722
8/1/1990	-0.040076333
9/4/1990	0.006074148
10/1/1990	0.005990364
11/1/1990	-0.025906613
12/3/1990	0.022921759
1/2/1991	0.042258183
2/1/1991	-0.019709589
3/1/1991	-0.023639102
4/1/1991	0.08613155
5/1/1991	-0.024639265
6/3/1991	-0.010794951
7/1/1991	-0.015326723
8/1/1991	-0.007103105
9/3/1991	-0.026904799
10/1/1991	-0.057836481
11/1/1991	-0.027593714
12/2/1991	0.050009981
1/2/1992	0.068672605
2/3/1992	-0.010201161
3/2/1992	0.054266577
4/1/1992	-0.017425224
5/1/1992	0.047130268
6/1/1992	-0.024048616
7/1/1992	-0.075153757
8/3/1992	-0.032452024
9/1/1992	-0.01913501
10/1/1992	0.023433572
11/2/1992	0
12/1/1992	0.06845144
1/4/1993	-0.003669082
2/1/1993	0.004399194
3/1/1993	0.036144081
4/1/1993	-0.006083602
5/3/1993	0.045008061
6/1/1993	0.03741336
7/1/1993	-0.012953603
8/2/1993	-0.050379756
9/1/1993	0.057285644
10/1/1993	0.046175978
11/1/1993	0.017112309
12/1/1993	0.047776209
1/3/1994	-0.02051929
2/1/1994	-0.033887498
3/1/1994	0.022618684
4/4/1994	-0.022117864
5/2/1994	-0.029153594
6/1/1994	0.009704323
7/1/1994	-0.007923695
8/1/1994	-0.030166355
9/1/1994	-0.074407482
10/3/1994	-0.013081457
11/1/1994	0.043210439
12/1/1994	-0.03467423
1/3/1995	0.04220191
2/1/1995	0.013671662
3/1/1995	0.010910003
4/3/1995	0.029897921
5/1/1995	-0.010362865
6/1/1995	0.017076555
7/3/1995	-0.012049296
8/1/1995	-0.002227156
9/1/1995	-0.030042976
10/2/1995	0.047727083
11/1/1995	0.037460915
12/1/1995	-0.001971083
1/2/1996	-0.008310519
2/1/1996	0.01662653
3/1/1996	0.008159761
4/1/1996	0.010182303
5/1/1996	-0.022235652
6/3/1996	-0.031070449
7/1/1996	0.011061022
8/1/1996	-0.014576173
9/3/1996	0.04822108
10/1/1996	0.034300233
11/1/1996	-0.014391262
12/2/1996	0.024630789
1/2/1997	-0.004585138
2/3/1997	-0.019141499
3/3/1997	0.019141499
4/1/1997	0
5/1/1997	-0.012567945
6/2/1997	0.045297598
7/1/1997	0.009644046
8/1/1997	0.028077716
9/2/1997	-0.018259814
