Date	logret
11/24/1958	-0.00016554
12/1/1958	0.006246584
12/8/1958	0.006881499
12/15/1958	0.000321164
12/22/1958	0.010545688
12/29/1958	0.002577423
1/5/1959	0.000311378
1/12/1959	0.001476004
1/19/1959	-0.004286477
1/26/1959	-0.008542217
2/2/1959	0.000399204
2/9/1959	0.00869092
2/16/1959	-0.000861307
2/24/1959	0.006225435
3/2/1959	0.003539627
3/9/1959	-0.002151118
3/16/1959	-0.004879329
3/23/1959	0.00526424
3/30/1959	-0.001696164
4/6/1959	0.012937712
4/13/1959	0.000299824
4/20/1959	-0.002329065
4/27/1959	-0.00249313
5/4/1959	0.006318216
5/11/1959	0.001267579
5/18/1959	0.002598129
5/25/1959	-0.008746738
6/1/1959	-0.001664545
6/8/1959	-0.001214598
6/15/1959	0.006413987
6/22/1959	0.009629984
6/29/1959	0.004591125
7/6/1959	-0.00525098
7/13/1959	0.003362108
7/20/1959	0.006216705
7/27/1959	-0.004617895
8/3/1959	-0.004227808
8/10/1959	-0.001540964
8/17/1959	0.003805773
8/24/1959	-0.007793542
8/31/1959	-0.008465171
9/8/1959	-0.009328515
9/14/1959	0.004153751
9/21/1959	0.003583245
9/28/1959	-0.001521173
10/5/1959	0.002507086
10/12/1959	-0.005872541
10/19/1959	0.007309477
10/26/1959	0.000603606
11/2/1959	-0.005692014
11/9/1959	0.00091575
11/16/1959	0.005529594
11/23/1959	0.008570654
11/30/1959	0.000221334
12/7/1959	0.001913519
12/14/1959	-0.001029309
12/21/1959	0.006502301
12/28/1959	-0.002837347
1/4/1960	-0.008252875
1/11/1960	-0.007503547
1/18/1960	-0.013607649
1/25/1960	0.002879999
2/1/1960	-0.004053029
2/8/1960	0.006065447
2/15/1960	-0.000618213
2/23/1960	-0.012473145
2/29/1960	-0.002634273
3/7/1960	0.006121964
3/14/1960	0.007591249
3/21/1960	-0.004288016
3/28/1960	0.007457216
4/4/1960	0.000307956
4/11/1960	-0.007843529
4/18/1960	-0.008307188
4/25/1960	0.003024791
5/2/1960	0.004341008
5/9/1960	0.003363912
5/16/1960	7.79213E-05
5/23/1960	0.003801119
5/31/1960	0.013235217
6/6/1960	-0.003988869
6/13/1960	0.00181082
6/20/1960	-0.004693484
6/27/1960	0.002428777
7/5/1960	-0.010184927
7/11/1960	-0.010429528
7/18/1960	0.006225139
7/25/1960	-0.000548006
8/1/1960	0.009453349
8/8/1960	0.002674471
8/15/1960	0.004471442
8/22/1960	-0.004547628
8/29/1960	-0.006834587
9/6/1960	-0.007809858
9/12/1960	-0.009641646
9/19/1960	-0.00307266
9/26/1960	0.004118863
10/3/1960	0.006620836
10/10/1960	-0.009119799
10/17/1960	-0.002513426
10/24/1960	0.011949766
10/31/1960	0.007606327
11/7/1960	-0.000388839
11/14/1960	0.00240521
11/21/1960	-0.005763677
11/28/1960	0.009768549
12/5/1960	0.004196115
12/12/1960	0.001818402
12/19/1960	0.005036444
12/27/1960	0.002161972
1/3/1961	0.008833413
1/9/1961	0.002615364
1/16/1961	0.009173558
1/23/1961	0.006894825
1/30/1961	-0.005054891
2/6/1961	0.004216484
2/13/1961	0.005144576
2/20/1961	0.007604372
2/27/1961	-0.003203631
3/6/1961	0.003543056
3/13/1961	0.002840746
3/20/1961	0.004293338
3/27/1961	0.005966588
4/3/1961	0.002691171
4/10/1961	-0.003943976
4/17/1961	-0.003048158
4/24/1961	0.007972557
5/1/1961	-0.000130595
5/8/1961	0.004999782
5/15/1961	-0.005457175
5/22/1961	0.001956872
5/31/1961	-0.000455816
6/5/1961	-0.009750953
6/12/1961	-0.00013328
6/19/1961	-0.003479728
6/26/1961	0.007526494
7/3/1961	-0.003247696
7/10/1961	-0.002803201
7/17/1961	0.012213996
7/24/1961	0.006269409
7/31/1961	0.002431595
8/7/1961	0.001465168
8/14/1961	-0.003960936
8/21/1961	0.003324514
8/28/1961	-0.001978857
9/5/1961	-0.001474033
9/11/1961	-0.006011763
9/18/1961	6.50872E-05
9/25/1961	0.001559174
10/2/1961	0.006884006
10/9/1961	-0.000255392
10/16/1961	0.002166062
10/23/1961	0.007122324
10/30/1961	0.009889017
11/6/1961	0.003348001
11/13/1961	0.001332007
11/20/1961	-0.00036287
11/27/1961	0.00157025
12/4/1961	-0.000180893
12/11/1961	-0.006685326
12/18/1961	0.003902153
12/26/1961	-0.011626168
1/2/1962	-0.000311836
1/8/1962	-0.005398931
1/15/1962	-0.003934314
1/22/1962	0.010579249
1/29/1962	0.004148257
2/5/1962	0.000677286
2/12/1962	-0.002653602
2/19/1962	0
2/26/1962	0.00160644
3/5/1962	0.003195163
3/12/1962	-0.003010187
3/19/1962	-0.005583863
3/26/1962	-0.004456273
4/2/1962	-0.005971087
4/9/1962	0.004391029
4/16/1962	-0.014747274
4/23/1962	-0.000393205
4/30/1962	-0.024199248
5/7/1962	0.008035725
5/14/1962	-0.030658861
5/21/1962	-0.000657745
5/28/1962	-0.006855678
6/4/1962	-0.019450406
6/11/1962	-0.025688343
6/18/1962	0.016738357
6/25/1962	0.0111203
7/2/1962	0.012648768
7/9/1962	-0.007728403
7/16/1962	0.00297124
7/23/1962	0.006929577
7/30/1962	-0.004280278
8/6/1962	0.010880287
8/13/1962	0.004174884
8/20/1962	-0.003366073
8/27/1962	-0.005470335
9/4/1962	0.003777464
9/10/1962	-0.008941015
9/17/1962	-0.010823624
9/24/1962	0.006130957
10/1/1962	-0.000914144
10/8/1962	-0.010497054
10/15/1962	-0.00828154
10/22/1962	0.024836855
10/29/1962	0.007677593
11/5/1962	0.010078246
11/12/1962	0.009849664
11/19/1962	0.005051624
11/26/1962	0.00554485
12/3/1962	-0.003387811
12/10/1962	0.000485594
12/17/1962	0.00221297
12/24/1962	0.007996521
12/31/1962	0.004848741
1/7/1963	0.002204376
1/14/1963	0.004902843
1/21/1963	0.002561829
1/28/1963	-0.000917893
2/4/1963	0.001572346
2/11/1963	-0.003216282
2/18/1963	-0.012159169
2/25/1963	0.008254629
3/4/1963	0.003970418
3/11/1963	0.001709305
3/18/1963	0.002486176
3/25/1963	0.011014955
4/1/1963	0.003105512
4/8/1963	0.002895307
4/15/1963	0.002938446
4/22/1963	0.002051348
4/29/1963	0.003028177
5/6/1963	-0.00141876
5/13/1963	-0.001671437
5/20/1963	0.004811151
5/27/1963	-0.002398913
6/3/1963	-0.000988016
6/10/1963	0
6/17/1963	-0.005474634
6/24/1963	0.005289131
7/1/1963	-0.003602063
7/8/1963	-0.008120244
7/15/1963	0.001205581
7/22/1963	0.004789135
7/29/1963	0.007332661
8/5/1963	0.006179402
8/12/1963	0.001637133
8/19/1963	0.004455577
8/26/1963	0.002031931
9/3/1963	0.001963118
9/9/1963	0.00077092
9/16/1963	-0.006988042
9/23/1963	0.004313624
9/30/1963	-0.003471501
10/7/1963	0.006264402
10/14/1963	0.004067948
10/21/1963	-0.001057536
10/28/1963	-0.002773546
11/4/1963	-0.006020787
11/11/1963	-0.016766902
11/18/1963	0.0220174
11/26/1963	0.004542686
12/2/1963	0.000351988
12/9/1963	0.001288187
12/16/1963	0.000934469
12/23/1963	0.006140587
12/30/1963	0.004235936
1/6/1964	0.001819037
1/13/1964	0.003108778
1/20/1964	-0.000394429
1/27/1964	0.0007885
2/3/1964	0.001684838
2/10/1964	0.000784026
2/17/1964	0.001005959
2/24/1964	0.002837627
3/2/1964	0.004578822
3/9/1964	-0.001208969
3/16/1964	0.001483266
3/23/1964	0.004093801
3/30/1964	-0.000489223
4/6/1964	0.003790624
4/13/1964	-0.004334853
4/20/1964	0.002281192
4/27/1964	0.004473135
5/4/1964	0.000535835
5/11/1964	-0.001985902
5/18/1964	-0.001940984
5/25/1964	-0.007356943
6/1/1964	0.003176042
6/8/1964	0.006981768
6/15/1964	0.00304957
6/22/1964	0.006035642
6/29/1964	0.003977659
7/6/1964	0.003373279
7/13/1964	-0.002852604
7/20/1964	-0.001459464
7/27/1964	-0.006947176
8/3/1964	0.002591863
8/10/1964	-0.00147917
8/17/1964	-0.000423547
8/24/1964	0.004059596
8/31/1964	0.003605859
9/8/1964	0.000156099
9/14/1964	0.003781227
9/21/1964	0.000772904
9/28/1964	0.004404959
10/5/1964	-0.001992063
10/12/1964	0.001584179
10/19/1964	-0.001430618
10/26/1964	0.001889461
11/2/1964	-0.000101923
11/9/1964	0.005419571
11/16/1964	-0.005674484
11/23/1964	-0.004150566
11/30/1964	-0.003567227
12/7/1964	0.003258194
12/14/1964	-0.000721934
12/21/1964	0.003085587
12/28/1964	0.003165575
1/4/1965	0.004252364
1/11/1965	0.002661773
1/18/1965	0.004086335
1/25/1965	-0.001341259
2/1/1965	-0.005608401
2/8/1965	0.000201552
2/15/1965	0.006102833
2/23/1965	-0.003140753
3/1/1965	0.002046561
3/8/1965	-0.001846472
3/15/1965	-0.003212549
3/22/1965	0.001659438
3/29/1965	0.005139049
4/5/1965	0.002916564
4/12/1965	0.003581729
4/19/1965	0.001122398
4/26/1965	0.003591638
5/3/1965	0.00120671
5/10/1965	-0.006556429
5/17/1965	-0.001617851
5/24/1965	-0.006482497
6/1/1965	-0.010036399
6/7/1965	0.001121024
6/14/1965	-0.011760712
6/21/1965	0.010843726
6/28/1965	0.002795842
7/6/1965	-0.000101352
7/12/1965	-0.008289095
7/19/1965	0.00605334
7/26/1965	0.004157415
8/2/1965	0.003517794
8/9/1965	-0.000400595
8/16/1965	0.002547482
8/23/1965	0.004262196
8/30/1965	0.005196497
9/7/1965	0.004508539
9/13/1965	-0.000144709
9/20/1965	-0.000579317
9/27/1965	0.00456524
10/4/1965	0.002526222
10/11/1965	0.002842252
10/18/1965	0.002072559
10/25/1965	-0.000235021
11/1/1965	0.000845479
11/8/1965	-0.001457129
11/15/1965	-0.000989872
11/22/1965	-0.003601371
11/29/1965	0.002514631
12/6/1965	0.001322629
12/13/1965	0.000518504
12/20/1965	0.001129138
12/27/1965	0.003323281
1/3/1966	0.001675377
1/10/1966	-0.000139368
1/17/1966	-0.000744053
1/24/1966	-0.000232778
1/31/1966	0.002553725
2/7/1966	-0.006530166
2/14/1966	-0.006009946
2/21/1966	-0.009149463
2/28/1966	-0.001902129
3/7/1966	-0.001566968
3/14/1966	0.004926626
3/21/1966	0.001935793
3/28/1966	0.008700522
4/4/1966	0.001087214
4/11/1966	0.001319902
4/18/1966	-0.005732875
4/25/1966	-0.015635319
5/2/1966	-0.011878623
5/9/1966	-0.000203298
5/16/1966	0.009553054
5/23/1966	-0.006362118
5/31/1966	0.001913416
6/6/1966	0.000351554
6/13/1966	0.000351269
6/20/1966	-0.004893084
6/27/1966	0.010029183
7/5/1966	-0.00263526
7/11/1966	-0.008409699
7/18/1966	-0.009302444
7/25/1966	0.002073009
8/1/1966	-0.004312585
8/8/1966	-0.018944528
8/15/1966	-0.017871974
8/22/1966	0.005702967
8/29/1966	-0.006385552
9/6/1966	0.020568082
9/12/1966	-0.012782392
9/19/1966	-0.00625138
9/26/1966	-0.019490844
10/3/1966	0.019717689
10/10/1966	0.008922443
10/17/1966	0.011239707
10/24/1966	0.003074187
10/31/1966	0.006030853
11/7/1966	-0.003619142
11/14/1966	-0.002196794
11/21/1966	-0.003884882
11/28/1966	0.010759556
12/5/1966	-0.002970998
12/12/1966	-0.000585985
12/19/1966	-0.006119949
12/27/1966	0.00988837
1/3/1967	0.012244732
1/9/1967	0.007840934
1/16/1967	0.000453887
1/23/1967	0.006006935
1/30/1967	0.001340186
2/6/1967	0.001286653
